name_state,DTNASC,metrica,valor
Rio Grande do Norte,2021,Máximo,87.8
Rio Grande do Sul,2021,Mínimo,48.6
Rio Grande do Sul,2021,25 percentil,76.85
Rio Grande do Sul,2021,Mediana,83
Rio Grande do Sul,2021,75 percentil,88.45
Rio Grande do Sul,2021,Máximo,95.6
Rio de Janeiro,2021,Mínimo,39.3
Rio de Janeiro,2021,25 percentil,62.7
Rio de Janeiro,2021,Mediana,74.1
Rio de Janeiro,2021,75 percentil,81.2
Rio de Janeiro,2021,Máximo,94.2
Rondônia,2021,Mínimo,46.5
Rondônia,2021,25 percentil,75.85
Rondônia,2021,Mediana,79.35
Rondônia,2021,75 percentil,81.975
Rondônia,2021,Máximo,90.7
Roraima,2021,Mínimo,1.2
Roraima,2021,25 percentil,15.1
Roraima,2021,Mediana,22.8
Roraima,2021,75 percentil,29.5
Roraima,2021,Máximo,61.4
Santa Catarina,2021,Mínimo,52.8
Santa Catarina,2021,25 percentil,76.4
Santa Catarina,2021,Mediana,80.9
Santa Catarina,2021,75 percentil,84.75
Santa Catarina,2021,Máximo,94.4
Sergipe,2021,Mínimo,53.3
Sergipe,2021,25 percentil,61.6
Sergipe,2021,Mediana,66.4
Sergipe,2021,75 percentil,68.2
Sergipe,2021,Máximo,72.9
São Paulo,2021,Mínimo,54.4
São Paulo,2021,25 percentil,79.4
São Paulo,2021,Mediana,84.8
São Paulo,2021,75 percentil,88.7
São Paulo,2021,Máximo,97
Tocantins,2021,Mínimo,58.7
Tocantins,2021,25 percentil,68.4
Tocantins,2021,Mediana,71.2
Tocantins,2021,75 percentil,73.1
Tocantins,2021,Máximo,76.7
Acre,2022,Mínimo,17.4
Acre,2022,25 percentil,20.625
Acre,2022,Mediana,30.9
Acre,2022,75 percentil,50.8
Acre,2022,Máximo,63.6
Alagoas,2022,Mínimo,56.1
Alagoas,2022,25 percentil,68.6
Alagoas,2022,Mediana,75
Alagoas,2022,75 percentil,83.15
Alagoas,2022,Máximo,99.6
Amapá,2022,Mínimo,26.9
Amapá,2022,25 percentil,36.9
Amapá,2022,Mediana,47.9
Amapá,2022,75 percentil,55.2
Amapá,2022,Máximo,61.1
Amazonas,2022,Mínimo,33.7
Amazonas,2022,25 percentil,51.2
Amazonas,2022,Mediana,56.2
Amazonas,2022,75 percentil,66.925
Amazonas,2022,Máximo,90.6
Bahia,2022,Mínimo,1.2
Bahia,2022,25 percentil,68.6
Bahia,2022,Mediana,76
Bahia,2022,75 percentil,82.35
Bahia,2022,Máximo,99.5
Ceará,2022,Mínimo,71.2
Ceará,2022,25 percentil,82.1
Ceará,2022,Mediana,85.3
Ceará,2022,75 percentil,89.9
Ceará,2022,Máximo,99.2
Distrito Federal,2022,Mínimo,72.6
Distrito Federal,2022,25 percentil,72.6
Distrito Federal,2022,Mediana,72.6
Distrito Federal,2022,75 percentil,72.6
Distrito Federal,2022,Máximo,72.6
Espírito Santo,2022,Mínimo,56.7
Espírito Santo,2022,25 percentil,73.025
Espírito Santo,2022,Mediana,78.15
Espírito Santo,2022,75 percentil,83.9
Espírito Santo,2022,Máximo,88.8
Goiás,2022,Mínimo,21.8
Goiás,2022,25 percentil,68.25
Goiás,2022,Mediana,75.6
Goiás,2022,75 percentil,83.4
Goiás,2022,Máximo,97.1
Maranhão,2022,Mínimo,23.7
Maranhão,2022,25 percentil,52.3
Maranhão,2022,Mediana,60.7
Maranhão,2022,75 percentil,70.8
Maranhão,2022,Máximo,99.2
Mato Grosso,2022,Mínimo,33.1
Mato Grosso,2022,25 percentil,68.475
Mato Grosso,2022,Mediana,77.1
Mato Grosso,2022,75 percentil,83.45
Mato Grosso,2022,Máximo,97
Mato Grosso do Sul,2022,Mínimo,50.6
Mato Grosso do Sul,2022,25 percentil,66.15
Mato Grosso do Sul,2022,Mediana,76
Mato Grosso do Sul,2022,75 percentil,81.45
Mato Grosso do Sul,2022,Máximo,95.6
Minas Gerais,2022,Mínimo,53.4
Minas Gerais,2022,25 percentil,75.725
Minas Gerais,2022,Mediana,81.4
Minas Gerais,2022,75 percentil,86.8
Minas Gerais,2022,Máximo,97.2
Paraná,2022,Mínimo,60.5
Paraná,2022,25 percentil,82.575
Paraná,2022,Mediana,88
Paraná,2022,75 percentil,91.95
Paraná,2022,Máximo,98.5
Paraíba,2022,Mínimo,53.7
Paraíba,2022,25 percentil,74.15
Paraíba,2022,Mediana,78.55
Paraíba,2022,75 percentil,83.5
Paraíba,2022,Máximo,91.3
Pará,2022,Mínimo,12.4
Pará,2022,25 percentil,47.925
Pará,2022,Mediana,59.85
Pará,2022,75 percentil,68.225
Pará,2022,Máximo,97.3
Pernambuco,2022,Mínimo,48.3
Pernambuco,2022,25 percentil,73.75
Pernambuco,2022,Mediana,79.4
Pernambuco,2022,75 percentil,85.3
Pernambuco,2022,Máximo,95
Piauí,2022,Mínimo,42.3
Piauí,2022,25 percentil,67.775
Piauí,2022,Mediana,74.1
Piauí,2022,75 percentil,77.775
Piauí,2022,Máximo,89.5
Rio Grande do Norte,2022,Mínimo,65.7
Rio Grande do Norte,2022,25 percentil,74.2
Rio Grande do Norte,2022,Mediana,81.5
Rio Grande do Norte,2022,75 percentil,84.8
Rio Grande do Norte,2022,Máximo,88.3
Rio Grande do Sul,2022,Mínimo,63.2
Rio Grande do Sul,2022,25 percentil,78.175
Rio Grande do Sul,2022,Mediana,83.3
Rio Grande do Sul,2022,75 percentil,88
Rio Grande do Sul,2022,Máximo,100
Rio de Janeiro,2022,Mínimo,40.4
Rio de Janeiro,2022,25 percentil,66.375
Rio de Janeiro,2022,Mediana,74.6
Rio de Janeiro,2022,75 percentil,82.25
Rio de Janeiro,2022,Máximo,95.4
Rondônia,2022,Mínimo,44.3
Rondônia,2022,25 percentil,75.9
Rondônia,2022,Mediana,80.7
Rondônia,2022,75 percentil,82.8
Rondônia,2022,Máximo,89.9
Roraima,2022,Mínimo,0
Roraima,2022,25 percentil,11.7
Roraima,2022,Mediana,15.7
Roraima,2022,75 percentil,23.8
Roraima,2022,Máximo,63.7
Santa Catarina,2022,Mínimo,64.7
Santa Catarina,2022,25 percentil,78.925
Santa Catarina,2022,Mediana,81
Santa Catarina,2022,75 percentil,85.55
Santa Catarina,2022,Máximo,96.6
Sergipe,2022,Mínimo,59.6
Sergipe,2022,25 percentil,66.525
Sergipe,2022,Mediana,71.65
Sergipe,2022,75 percentil,73.8
Sergipe,2022,Máximo,76.6
São Paulo,2022,Mínimo,58.5
São Paulo,2022,25 percentil,79.825
São Paulo,2022,Mediana,84.3
São Paulo,2022,75 percentil,88.4
São Paulo,2022,Máximo,97.2
Tocantins,2022,Mínimo,62.3
Tocantins,2022,25 percentil,71.15
Tocantins,2022,Mediana,73.9
Tocantins,2022,75 percentil,75.05
Tocantins,2022,Máximo,76.4
Acre,2023,Mínimo,20
Acre,2023,25 percentil,24.6
Acre,2023,Mediana,32.3
Acre,2023,75 percentil,62.35
Acre,2023,Máximo,66.8
Alagoas,2023,Mínimo,53.8
Alagoas,2023,25 percentil,76.15
Alagoas,2023,Mediana,82.6
Alagoas,2023,75 percentil,86.8
Alagoas,2023,Máximo,100
Amapá,2023,Mínimo,38.7
Amapá,2023,25 percentil,46.95
Amapá,2023,Mediana,50.4
Amapá,2023,75 percentil,55.275
Amapá,2023,Máximo,67.8
Amazonas,2023,Mínimo,32
Amazonas,2023,25 percentil,55.75
Amazonas,2023,Mediana,62.95
Amazonas,2023,75 percentil,70.525
Amazonas,2023,Máximo,94.4
Bahia,2023,Mínimo,38
Bahia,2023,25 percentil,70.725
Bahia,2023,Mediana,78.4
Bahia,2023,75 percentil,83.675
Bahia,2023,Máximo,97.2
Ceará,2023,Mínimo,74.1
Ceará,2023,25 percentil,84.075
Ceará,2023,Mediana,88.7
Ceará,2023,75 percentil,92.425
Ceará,2023,Máximo,98.4
Distrito Federal,2023,Mínimo,75.5
Distrito Federal,2023,25 percentil,75.5
Distrito Federal,2023,Mediana,75.5
Distrito Federal,2023,75 percentil,75.5
Distrito Federal,2023,Máximo,75.5
Espírito Santo,2023,Mínimo,61.9
Espírito Santo,2023,25 percentil,74.5
Espírito Santo,2023,Mediana,79.85
Espírito Santo,2023,75 percentil,84.575
Espírito Santo,2023,Máximo,88.9
Goiás,2023,Mínimo,43.9
Goiás,2023,25 percentil,73.2
Goiás,2023,Mediana,78.6
Goiás,2023,75 percentil,84.7
Goiás,2023,Máximo,99.1
Maranhão,2023,Mínimo,34.2
Maranhão,2023,25 percentil,55.725
Maranhão,2023,Mediana,65.75
Maranhão,2023,75 percentil,73.125
Maranhão,2023,Máximo,100
Mato Grosso,2023,Mínimo,9.9
Mato Grosso,2023,25 percentil,71.65
Mato Grosso,2023,Mediana,80.55
Mato Grosso,2023,75 percentil,86.4
Mato Grosso,2023,Máximo,99.1
Mato Grosso do Sul,2023,Mínimo,50.9
Mato Grosso do Sul,2023,25 percentil,73.1
Mato Grosso do Sul,2023,Mediana,79.7
Mato Grosso do Sul,2023,75 percentil,84.7
Mato Grosso do Sul,2023,Máximo,93.5
Minas Gerais,2023,Mínimo,53.4
Minas Gerais,2023,25 percentil,77.5
Minas Gerais,2023,Mediana,83.4
Minas Gerais,2023,75 percentil,87.9
Minas Gerais,2023,Máximo,100
Paraná,2023,Mínimo,0.5
Paraná,2023,25 percentil,84.825
Paraná,2023,Mediana,90.05
Paraná,2023,75 percentil,92.3
Paraná,2023,Máximo,99.4
Paraíba,2023,Mínimo,53.9
Paraíba,2023,25 percentil,78.3
Paraíba,2023,Mediana,83.4
Paraíba,2023,75 percentil,86.25
Paraíba,2023,Máximo,90.2
Pará,2023,Mínimo,13.4
Pará,2023,25 percentil,53.725
Pará,2023,Mediana,64.6
Pará,2023,75 percentil,71.775
Pará,2023,Máximo,99.2
Pernambuco,2023,Mínimo,54.5
Pernambuco,2023,25 percentil,76.175
Pernambuco,2023,Mediana,81.35
Pernambuco,2023,75 percentil,88.125
Pernambuco,2023,Máximo,95.7
Piauí,2023,Mínimo,66.8
Piauí,2023,25 percentil,71.7
Piauí,2023,Mediana,78.55
Piauí,2023,75 percentil,82.925
Piauí,2023,Máximo,91.9
Rio Grande do Norte,2023,Mínimo,60.9
Rio Grande do Norte,2023,25 percentil,74.9
Rio Grande do Norte,2023,Mediana,80.7
Rio Grande do Norte,2023,75 percentil,87.2
Rio Grande do Norte,2023,Máximo,94.8
Rio Grande do Sul,2023,Mínimo,65.6
Rio Grande do Sul,2023,25 percentil,82
Rio Grande do Sul,2023,Mediana,84.3
Rio Grande do Sul,2023,75 percentil,90.15
Rio Grande do Sul,2023,Máximo,98
Rio de Janeiro,2023,Mínimo,39.5
Rio de Janeiro,2023,25 percentil,71.4
Rio de Janeiro,2023,Mediana,79.5
Rio de Janeiro,2023,75 percentil,84.075
Rio de Janeiro,2023,Máximo,93
Rondônia,2023,Mínimo,53
Rondônia,2023,25 percentil,77.3
Rondônia,2023,Mediana,82.6
Rondônia,2023,75 percentil,85.6
Rondônia,2023,Máximo,91.8
Roraima,2023,Mínimo,1.9
Roraima,2023,25 percentil,11.1
Roraima,2023,Mediana,17.6
Roraima,2023,75 percentil,24.1
Roraima,2023,Máximo,71.8
Santa Catarina,2023,Mínimo,67.4
Santa Catarina,2023,25 percentil,80.1
Santa Catarina,2023,Mediana,83.15
Santa Catarina,2023,75 percentil,87.175
Santa Catarina,2023,Máximo,96.1
Sergipe,2023,Mínimo,60.8
Sergipe,2023,25 percentil,71.6
Sergipe,2023,Mediana,75.75
Sergipe,2023,75 percentil,77.775
Sergipe,2023,Máximo,82
São Paulo,2023,Mínimo,60.8
São Paulo,2023,25 percentil,80.675
São Paulo,2023,Mediana,86.2
São Paulo,2023,75 percentil,90.025
São Paulo,2023,Máximo,98.1
Tocantins,2023,Mínimo,65.9
Tocantins,2023,25 percentil,71.25
Tocantins,2023,Mediana,75.25
Tocantins,2023,75 percentil,77.8
Tocantins,2023,Máximo,83.8
